el1,el2,el3,el4,quality1,quality2,quality3,quality4,name,imageID,imageSTEP
886.6439999999999,773.14,830.715,883.3539999999999,2,1,1,2,kate2906usa978307200.0,0,1
834.005,776.43,830.715,778.075,2,1,1,2,kate2906usa978307200.0,0,1
886.6439999999999,771.495,830.715,778.075,2,1,1,2,kate2906usa978307200.0,0,1
728.7260000000001,758.335,829.07,857.034,2,1,1,2,kate2906usa978307200.0,0,1
886.6439999999999,764.915,835.65,883.3539999999999,2,1,1,2,kate2906usa978307200.0,0,1
781.365,755.045,830.715,804.395,2,1,1,2,kate2906usa978307200.0,0,1
886.6439999999999,776.43,837.295,751.7560000000001,2,1,1,2,kate2906usa978307200.0,0,1
728.7260000000001,764.915,830.715,804.395,2,1,1,2,kate2906usa978307200.0,0,1
834.005,776.43,835.65,883.3539999999999,2,1,1,2,kate2906usa978307200.0,0,1
834.005,773.14,834.005,857.034,2,1,1,2,kate2906usa978307200.0,0,1
834.005,768.205,830.715,778.075,2,1,1,2,kate2906usa978307200.0,0,1
834.005,773.14,834.005,778.075,2,1,1,2,kate2906usa978307200.0,0,1
781.365,776.43,832.36,857.034,2,1,1,2,kate2906usa978307200.0,0,1
939.283,786.3,842.2289999999999,883.3539999999999,2,1,1,2,kate2906usa978307200.0,0,1
834.005,779.72,840.584,778.075,2,1,1,2,kate2906usa978307200.0,0,1
939.283,783.01,842.2289999999999,751.7560000000001,2,1,1,2,kate2906usa978307200.0,0,1
834.005,766.56,834.005,857.034,2,1,1,2,kate2906usa978307200.0,0,1
1044.56,771.495,838.94,909.674,2,1,1,2,kate2906usa978307200.0,0,1
991.923,769.85,834.005,857.034,2,1,1,2,kate2906usa978307200.0,0,1
991.923,773.14,834.005,804.395,2,1,1,2,kate2906usa978307200.0,0,1
939.283,764.915,832.36,804.395,2,1,1,2,kate2906usa978307200.0,0,1
939.283,776.43,838.94,857.034,2,1,1,2,kate2906usa978307200.0,0,1
1044.56,771.495,838.94,857.034,2,1,1,2,kate2906usa978307200.0,0,1
991.923,773.14,840.584,804.395,2,1,1,2,kate2906usa978307200.0,0,1
