
845.519,838.94,843.874,840.584,1,2,1,1,maru978307200.0,0,1
847.164,776.43,850.454,842.229,1,2,1,1,maru978307200.0,0,1
853.744,796.17,855.389,866.904,1,2,1,1,maru978307200.0,0,1
881.709,628.382,857.034,919.544,1,2,1,1,maru978307200.0,0,1
848.809,766.56,847.164,894.869,1,2,1,1,maru978307200.0,0,1
809.33,802.75,842.229,842.229,1,2,1,1,maru978307200.0,0,1
824.135,815.91,835.65,830.715,1,2,1,1,maru978307200.0,0,1
863.614,825.78,843.874,863.614,1,2,1,1,maru978307200.0,0,1
870.194,822.49,843.874,881.709,1,2,1,1,maru978307200.0,0,1
855.389,730.371,843.874,875.129,1,2,1,1,maru978307200.0,0,1
822.49,687.601,847.164,858.679,1,2,1,1,maru978307200.0,0,1
829.07,802.75,850.454,865.259,1,2,1,1,maru978307200.0,0,1
857.034,822.49,847.164,870.194,1,2,1,1,maru978307200.0,0,1
840.584,786.3,843.874,857.034,1,2,1,1,maru978307200.0,0,1
812.62,825.78,837.295,830.715,1,2,1,1,maru978307200.0,0,1
827.425,789.59,838.94,834.005,1,2,1,1,maru978307200.0,0,1
830.715,842.229,842.229,852.099,1,2,1,1,maru978307200.0,0,1
835.65,894.869,837.295,835.65,1,2,1,1,maru978307200.0,0,1
830.715,789.59,843.874,848.809,1,2,1,1,maru978307200.0,0,1
827.425,789.59,843.874,847.164,1,2,1,1,maru978307200.0,0,1
866.904,736.951,850.454,876.774,1,2,1,1,maru978307200.0,0,1
853.744,842.229,838.94,863.614,1,2,1,1,maru978307200.0,0,1
838.94,789.59,838.94,857.034,1,2,1,1,maru978307200.0,0,1
817.555,789.59,837.295,829.07,1,2,1,1,maru978307200.0,0,1
853.744,736.951,845.519,861.969,1,2,1,1,maru978307200.0,0,1
860.324,894.869,840.584,857.034,1,2,1,1,maru978307200.0,0,1
866.904,789.59,845.519,868.549,1,2,1,1,maru978307200.0,0,1
835.65,789.59,840.584,853.744,1,2,1,1,maru978307200.0,0,1
842.229,789.59,843.874,847.164,1,2,1,1,maru978307200.0,0,1
889.934,684.311,855.389,914.609,1,2,1,1,maru978307200.0,0,1
855.389,842.229,842.229,881.709,1,2,1,1,maru978307200.0,0,1
832.36,842.229,842.229,852.099,1,2,1,1,maru978307200.0,0,1
824.135,815.91,847.164,842.229,1,2,1,1,maru978307200.0,0,1
852.099,842.229,842.229,843.874,1,2,1,1,maru978307200.0,0,1
884.999,789.59,848.809,884.999,1,2,1,1,maru978307200.0,0,1
860.324,736.951,848.809,886.644,1,2,1,1,maru978307200.0,0,1
824.135,763.27,843.874,852.099,1,2,1,1,maru978307200.0,0,1
829.07,763.27,843.874,838.94,1,2,1,1,maru978307200.0,0,1
858.679,815.91,840.584,853.744,1,2,1,1,maru978307200.0,0,1
866.904,763.27,845.519,868.549,1,2,1,1,maru978307200.0,0,1
832.36,763.27,837.295,838.94,1,2,1,1,maru978307200.0,0,1
830.715,763.27,842.229,822.49,1,2,1,1,maru978307200.0,0,1
848.809,815.91,840.584,835.65,1,2,1,1,maru978307200.0,0,1
