
815.91,848.809,870.194,794.525,2,1,1,2,andrei978307200.0,0,1
842.229,842.229,865.259,847.164,2,1,1,2,andrei978307200.0,0,1
894.869,847.164,860.324,899.804,2,1,1,2,andrei978307200.0,0,1
894.869,840.584,861.969,847.164,2,1,1,2,andrei978307200.0,0,1
842.229,829.07,863.614,741.886,2,1,1,2,andrei978307200.0,0,1
842.229,834.005,865.259,794.525,2,1,1,2,andrei978307200.0,0,1
894.869,838.94,866.904,847.164,2,1,1,2,andrei978307200.0,0,1
921.188,848.809,870.194,847.164,2,1,1,2,andrei978307200.0,0,1
842.229,837.295,870.194,741.886,2,1,1,2,andrei978307200.0,0,1
815.91,835.65,873.484,741.886,2,1,1,2,andrei978307200.0,0,1
868.549,829.07,871.839,847.164,2,1,1,2,andrei978307200.0,0,1
921.188,835.65,876.774,899.804,2,1,1,2,andrei978307200.0,0,1
894.869,835.65,876.774,847.164,2,1,1,2,andrei978307200.0,0,1
815.91,835.65,866.904,794.525,2,1,1,2,andrei978307200.0,0,1
815.91,840.584,865.259,847.164,2,1,1,2,andrei978307200.0,0,1
868.549,842.229,866.904,899.804,2,1,1,2,andrei978307200.0,0,1
894.869,840.584,870.194,899.804,2,1,1,2,andrei978307200.0,0,1
815.91,829.07,871.839,794.525,2,1,1,2,andrei978307200.0,0,1
815.91,825.78,870.194,794.525,2,1,1,2,andrei978307200.0,0,1
868.549,834.005,868.549,899.804,2,1,1,2,andrei978307200.0,0,1
921.188,834.005,871.839,899.804,2,1,1,2,andrei978307200.0,0,1
894.869,827.425,871.839,847.164,2,1,1,2,andrei978307200.0,0,1
842.229,824.135,868.549,794.525,2,1,1,2,andrei978307200.0,0,1
842.229,822.49,871.839,847.164,2,1,1,2,andrei978307200.0,0,1
894.869,827.425,868.549,899.804,2,1,1,2,andrei978307200.0,0,1
894.869,829.07,873.484,899.804,2,1,1,2,andrei978307200.0,0,1
815.91,822.49,873.484,794.525,2,1,1,2,andrei978307200.0,0,1
815.91,827.425,871.839,794.525,2,1,1,2,andrei978307200.0,0,1
868.549,830.715,866.904,847.164,2,1,1,2,andrei978307200.0,0,1
894.869,827.425,861.969,847.164,2,1,1,2,andrei978307200.0,0,1
842.229,819.2,865.259,741.886,2,1,1,2,andrei978307200.0,0,1
789.59,817.555,870.194,741.886,2,1,1,2,andrei978307200.0,0,1
842.229,824.135,871.839,873.484,2,1,1,2,andrei978307200.0,0,1
894.869,834.005,873.484,978.763,2,1,1,2,andrei978307200.0,0,1
868.549,829.07,870.194,926.123,2,1,1,2,andrei978307200.0,0,1
815.91,824.135,866.904,820.845,2,1,1,2,andrei978307200.0,0,1
815.91,825.78,865.259,820.845,2,1,1,2,andrei978307200.0,0,1
868.549,827.425,865.259,873.484,2,1,1,2,andrei978307200.0,0,1
894.869,829.07,863.614,873.484,2,1,1,2,andrei978307200.0,0,1
842.229,822.49,863.614,768.205,2,1,1,2,andrei978307200.0,0,1
815.91,817.555,863.614,768.205,2,1,1,2,andrei978307200.0,0,1
868.549,827.425,860.324,820.845,2,1,1,2,andrei978307200.0,0,1
921.188,830.715,860.324,873.484,2,1,1,2,andrei978307200.0,0,1
894.869,827.425,863.614,820.845,2,1,1,2,andrei978307200.0,0,1
842.229,815.91,865.259,768.205,2,1,1,2,andrei978307200.0,0,1
842.229,819.2,863.614,820.845,2,1,1,2,andrei978307200.0,0,1
894.869,825.78,861.969,873.484,2,1,1,2,andrei978307200.0,0,1
894.869,832.36,863.614,873.484,2,1,1,2,andrei978307200.0,0,1
815.91,825.78,861.969,768.205,2,1,1,2,andrei978307200.0,0,1
842.229,815.91,866.904,820.845,2,1,1,2,andrei978307200.0,0,1
894.869,827.425,868.549,926.123,2,1,1,2,andrei978307200.0,0,1
921.188,835.65,870.194,978.763,2,1,1,2,andrei978307200.0,0,1
868.549,825.78,871.839,926.123,2,1,1,2,andrei978307200.0,0,1
815.91,827.425,868.549,873.484,2,1,1,2,andrei978307200.0,0,1
842.229,825.78,868.549,926.123,2,1,1,2,andrei978307200.0,0,1
894.869,829.07,866.904,978.763,2,1,1,2,andrei978307200.0,0,1
894.869,832.36,865.259,978.763,2,1,1,2,andrei978307200.0,0,1
815.91,824.135,866.904,873.484,2,1,1,2,andrei978307200.0,0,1
815.91,817.555,868.549,873.484,2,1,1,2,andrei978307200.0,0,1
868.549,825.78,866.904,926.123,2,1,1,2,andrei978307200.0,0,1
894.869,830.715,866.904,926.123,2,1,1,2,andrei978307200.0,0,1
842.229,822.49,865.259,820.845,2,1,1,2,andrei978307200.0,0,1
815.91,812.62,861.969,820.845,2,1,1,2,andrei978307200.0,0,1
842.229,820.845,861.969,873.484,2,1,1,2,andrei978307200.0,0,1
894.869,835.65,868.549,926.123,2,1,1,2,andrei978307200.0,0,1
881.709,829.07,865.259,820.845,2,1,1,2,andrei978307200.0,0,1
809.33,827.425,866.904,715.566,2,1,1,2,andrei978307200.0,0,1
