el1,el2,el3,el4,quality1,quality2,quality3,quality4,name,imageID,imageSTEP
845.5189999999999,842.2289999999999,873.4839999999999,865.2589999999999,1,1,1,1,dmitrii978307200.0,0,1
843.8739999999999,838.94,863.6139999999999,845.5189999999999,1,1,1,1,dmitrii978307200.0,0,1
848.809,825.78,868.549,861.9689999999999,1,1,1,1,dmitrii978307200.0,0,1
866.904,815.91,876.7739999999999,878.419,1,1,1,1,dmitrii978307200.0,0,1
866.904,829.07,878.419,875.1289999999999,1,1,1,1,dmitrii978307200.0,0,1
847.164,842.2289999999999,871.8389999999999,857.034,1,1,1,1,dmitrii978307200.0,0,1
837.295,820.845,875.1289999999999,855.3889999999999,1,1,1,1,dmitrii978307200.0,0,1
861.9689999999999,832.36,876.7739999999999,870.194,1,1,1,1,dmitrii978307200.0,0,1
863.6139999999999,852.0989999999999,865.2589999999999,866.904,1,1,1,1,dmitrii978307200.0,0,1
847.164,837.295,866.904,855.3889999999999,1,1,1,1,dmitrii978307200.0,0,1
840.584,838.94,871.8389999999999,853.7439999999999,1,1,1,1,dmitrii978307200.0,0,1
842.2289999999999,830.715,870.194,861.9689999999999,1,1,1,1,dmitrii978307200.0,0,1
855.3889999999999,827.425,883.3539999999999,878.419,1,1,1,1,dmitrii978307200.0,0,1
852.0989999999999,830.715,868.549,865.2589999999999,1,1,1,1,dmitrii978307200.0,0,1
843.8739999999999,837.295,858.679,852.0989999999999,1,1,1,1,dmitrii978307200.0,0,1
845.5189999999999,830.715,873.4839999999999,860.324,1,1,1,1,dmitrii978307200.0,0,1
852.0989999999999,824.135,875.1289999999999,868.549,1,1,1,1,dmitrii978307200.0,0,1
863.6139999999999,838.94,880.064,871.8389999999999,1,1,1,1,dmitrii978307200.0,0,1
855.3889999999999,838.94,876.7739999999999,860.324,1,1,1,1,dmitrii978307200.0,0,1
843.8739999999999,835.65,873.4839999999999,865.2589999999999,1,1,1,1,dmitrii978307200.0,0,1
855.3889999999999,838.94,875.1289999999999,886.6439999999999,1,1,1,1,dmitrii978307200.0,0,1
870.194,845.5189999999999,881.709,881.709,1,1,1,1,dmitrii978307200.0,0,1
853.7439999999999,832.36,876.7739999999999,861.9689999999999,1,1,1,1,dmitrii978307200.0,0,1
843.8739999999999,837.295,873.4839999999999,857.034,1,1,1,1,dmitrii978307200.0,0,1
852.0989999999999,835.65,871.8389999999999,857.034,1,1,1,1,dmitrii978307200.0,0,1
863.6139999999999,825.78,878.419,880.064,1,1,1,1,dmitrii978307200.0,0,1
866.904,832.36,881.709,883.3539999999999,1,1,1,1,dmitrii978307200.0,0,1
852.0989999999999,835.65,884.9989999999999,865.2589999999999,1,1,1,1,dmitrii978307200.0,0,1
840.584,824.135,881.709,873.4839999999999,1,1,1,1,dmitrii978307200.0,0,1
848.809,832.36,878.419,880.064,1,1,1,1,dmitrii978307200.0,0,1
860.324,835.65,883.3539999999999,866.904,1,1,1,1,dmitrii978307200.0,0,1
853.7439999999999,829.07,876.7739999999999,857.034,1,1,1,1,dmitrii978307200.0,0,1
848.809,838.94,878.419,855.3889999999999,1,1,1,1,dmitrii978307200.0,0,1
853.7439999999999,834.005,880.064,871.8389999999999,1,1,1,1,dmitrii978307200.0,0,1
868.549,829.07,880.064,884.9989999999999,1,1,1,1,dmitrii978307200.0,0,1
858.679,835.65,884.9989999999999,880.064,1,1,1,1,dmitrii978307200.0,0,1
855.3889999999999,827.425,880.064,871.8389999999999,1,1,1,1,dmitrii978307200.0,0,1
848.809,830.715,884.9989999999999,870.194,1,1,1,1,dmitrii978307200.0,0,1
852.0989999999999,838.94,884.9989999999999,888.289,1,1,1,1,dmitrii978307200.0,0,1
858.679,834.005,884.9989999999999,883.3539999999999,1,1,1,1,dmitrii978307200.0,0,1
860.324,834.005,881.709,863.6139999999999,1,1,1,1,dmitrii978307200.0,0,1
857.034,822.49,871.8389999999999,861.9689999999999,1,1,1,1,dmitrii978307200.0,0,1
850.454,825.78,870.194,870.194,1,1,1,1,dmitrii978307200.0,0,1
865.2589999999999,832.36,881.709,884.9989999999999,1,1,1,1,dmitrii978307200.0,0,1
853.7439999999999,842.2289999999999,870.194,876.7739999999999,1,1,1,1,dmitrii978307200.0,0,1
845.5189999999999,835.65,880.064,858.679,1,1,1,1,dmitrii978307200.0,0,1
855.3889999999999,830.715,878.419,873.4839999999999,1,1,1,1,dmitrii978307200.0,0,1
866.904,832.36,880.064,880.064,1,1,1,1,dmitrii978307200.0,0,1
855.3889999999999,834.005,886.6439999999999,868.549,1,1,1,1,dmitrii978307200.0,0,1
843.8739999999999,832.36,878.419,868.549,1,1,1,1,dmitrii978307200.0,0,1
848.809,838.94,881.709,850.454,1,1,1,1,dmitrii978307200.0,0,1
847.164,834.005,883.3539999999999,870.194,1,1,1,1,dmitrii978307200.0,0,1
878.419,837.295,886.6439999999999,884.9989999999999,1,1,1,1,dmitrii978307200.0,0,1
858.679,822.49,886.6439999999999,871.8389999999999,1,1,1,1,dmitrii978307200.0,0,1
838.94,840.584,881.709,857.034,1,1,1,1,dmitrii978307200.0,0,1
847.164,834.005,884.9989999999999,878.419,1,1,1,1,dmitrii978307200.0,0,1
858.679,830.715,876.7739999999999,894.8689999999999,1,1,1,1,dmitrii978307200.0,0,1
866.904,837.295,880.064,878.419,1,1,1,1,dmitrii978307200.0,0,1
855.3889999999999,834.005,880.064,866.904,1,1,1,1,dmitrii978307200.0,0,1
847.164,834.005,871.8389999999999,860.324,1,1,1,1,dmitrii978307200.0,0,1
857.034,830.715,884.9989999999999,871.8389999999999,1,1,1,1,dmitrii978307200.0,0,1
857.034,829.07,881.709,886.6439999999999,1,1,1,1,dmitrii978307200.0,0,1
848.809,820.845,878.419,863.6139999999999,1,1,1,1,dmitrii978307200.0,0,1
832.36,810.975,878.419,852.0989999999999,1,1,1,1,dmitrii978307200.0,0,1
857.034,829.07,886.6439999999999,866.904,1,1,1,1,dmitrii978307200.0,0,1
850.454,840.584,871.8389999999999,888.289,1,1,1,1,dmitrii978307200.0,0,1
848.809,843.8739999999999,870.194,878.419,1,1,1,1,dmitrii978307200.0,0,1
857.034,848.809,878.419,857.034,1,1,1,1,dmitrii978307200.0,0,1
837.295,829.07,870.194,853.7439999999999,1,1,1,1,dmitrii978307200.0,0,1
857.034,829.07,889.934,871.8389999999999,1,1,1,1,dmitrii978307200.0,0,1
866.904,834.005,886.6439999999999,886.6439999999999,1,1,1,1,dmitrii978307200.0,0,1
843.8739999999999,838.94,876.7739999999999,878.419,1,1,1,1,dmitrii978307200.0,0,1
847.164,834.005,883.3539999999999,865.2589999999999,1,1,1,1,dmitrii978307200.0,0,1
858.679,829.07,883.3539999999999,870.194,1,1,1,1,dmitrii978307200.0,0,1
863.6139999999999,835.65,886.6439999999999,868.549,1,1,1,1,dmitrii978307200.0,0,1
855.3889999999999,840.584,878.419,868.549,1,1,1,1,dmitrii978307200.0,0,1
847.164,832.36,881.709,857.034,1,1,1,1,dmitrii978307200.0,0,1
847.164,832.36,886.6439999999999,865.2589999999999,1,1,1,1,dmitrii978307200.0,0,1
855.3889999999999,832.36,886.6439999999999,880.064,1,1,1,1,dmitrii978307200.0,0,1
871.8389999999999,832.36,886.6439999999999,881.709,1,1,1,1,dmitrii978307200.0,0,1
866.904,832.36,876.7739999999999,875.1289999999999,1,1,1,1,dmitrii978307200.0,0,1
860.324,829.07,870.194,865.2589999999999,1,1,1,1,dmitrii978307200.0,0,1
863.6139999999999,829.07,888.289,871.8389999999999,1,1,1,1,dmitrii978307200.0,0,1
865.2589999999999,827.425,883.3539999999999,873.4839999999999,1,1,1,1,dmitrii978307200.0,0,1
853.7439999999999,832.36,883.3539999999999,875.1289999999999,1,1,1,1,dmitrii978307200.0,0,1
843.8739999999999,827.425,881.709,865.2589999999999,1,1,1,1,dmitrii978307200.0,0,1
852.0989999999999,825.78,880.064,866.904,1,1,1,1,dmitrii978307200.0,0,1
863.6139999999999,843.8739999999999,888.289,886.6439999999999,1,1,1,1,dmitrii978307200.0,0,1
865.2589999999999,835.65,888.289,878.419,1,1,1,1,dmitrii978307200.0,0,1
863.6139999999999,830.715,884.9989999999999,870.194,1,1,1,1,dmitrii978307200.0,0,1
857.034,817.555,880.064,871.8389999999999,1,1,1,1,dmitrii978307200.0,0,1
866.904,835.65,878.419,878.419,1,1,1,1,dmitrii978307200.0,0,1
866.904,845.5189999999999,876.7739999999999,884.9989999999999,1,1,1,1,dmitrii978307200.0,0,1
853.7439999999999,845.5189999999999,883.3539999999999,876.7739999999999,1,1,1,1,dmitrii978307200.0,0,1
845.5189999999999,834.005,876.7739999999999,861.9689999999999,1,1,1,1,dmitrii978307200.0,0,1
848.809,820.845,878.419,876.7739999999999,1,1,1,1,dmitrii978307200.0,0,1
863.6139999999999,829.07,889.934,881.709,1,1,1,1,dmitrii978307200.0,0,1
860.324,829.07,873.4839999999999,883.3539999999999,1,1,1,1,dmitrii978307200.0,0,1
838.94,840.584,888.289,861.9689999999999,1,1,1,1,dmitrii978307200.0,0,1
852.0989999999999,827.425,888.289,868.549,1,1,1,1,dmitrii978307200.0,0,1
861.9689999999999,830.715,888.289,873.4839999999999,1,1,1,1,dmitrii978307200.0,0,1
860.324,822.49,893.2239999999999,884.9989999999999,1,1,1,1,dmitrii978307200.0,0,1
848.809,817.555,883.3539999999999,878.419,1,1,1,1,dmitrii978307200.0,0,1
835.65,830.715,884.9989999999999,863.6139999999999,1,1,1,1,dmitrii978307200.0,0,1
843.8739999999999,830.715,883.3539999999999,880.064,1,1,1,1,dmitrii978307200.0,0,1
