
906.384,837.295,857.034,881.709,1,1,1,1,stas19ifree978307200.0,0,1
853.744,830.715,857.034,875.129,1,1,1,1,stas19ifree978307200.0,0,1
801.105,830.715,858.679,858.679,1,1,1,1,stas19ifree978307200.0,0,1
853.744,830.715,845.519,884.999,1,1,1,1,stas19ifree978307200.0,0,1
906.384,834.005,840.584,901.449,1,1,1,1,stas19ifree978307200.0,0,1
906.384,832.36,857.034,886.644,1,1,1,1,stas19ifree978307200.0,0,1
801.105,829.07,870.194,847.164,1,1,1,1,stas19ifree978307200.0,0,1
801.105,825.78,866.904,853.744,1,1,1,1,stas19ifree978307200.0,0,1
853.744,825.78,865.259,893.224,1,1,1,1,stas19ifree978307200.0,0,1
853.744,830.715,866.904,899.804,1,1,1,1,stas19ifree978307200.0,0,1
801.105,837.295,866.904,865.259,1,1,1,1,stas19ifree978307200.0,0,1
801.105,842.229,866.904,852.099,1,1,1,1,stas19ifree978307200.0,0,1
853.744,843.874,860.324,881.709,1,1,1,1,stas19ifree978307200.0,0,1
906.384,842.229,848.809,904.739,1,1,1,1,stas19ifree978307200.0,0,1
853.744,835.65,863.614,888.289,1,1,1,1,stas19ifree978307200.0,0,1
801.105,834.005,878.419,843.874,1,1,1,1,stas19ifree978307200.0,0,1
801.105,834.005,871.839,861.969,1,1,1,1,stas19ifree978307200.0,0,1
906.384,837.295,853.744,868.549,1,1,1,1,stas19ifree978307200.0,0,1
906.384,835.65,871.839,888.289,1,1,1,1,stas19ifree978307200.0,0,1
774.785,819.2,870.194,857.034,1,1,1,1,stas19ifree978307200.0,0,1
774.785,822.49,861.969,857.034,1,1,1,1,stas19ifree978307200.0,0,1
853.744,830.715,871.839,899.804,1,1,1,1,stas19ifree978307200.0,0,1
880.064,829.07,875.129,881.709,1,1,1,1,stas19ifree978307200.0,0,1
853.744,829.07,878.419,860.324,1,1,1,1,stas19ifree978307200.0,0,1
774.785,827.425,871.839,848.809,1,1,1,1,stas19ifree978307200.0,0,1
853.744,824.135,866.904,837.295,1,1,1,1,stas19ifree978307200.0,0,1
932.703,842.229,842.229,927.768,1,1,1,1,stas19ifree978307200.0,0,1
906.384,838.94,866.904,873.484,1,1,1,1,stas19ifree978307200.0,0,1
801.105,837.295,873.484,835.65,1,1,1,1,stas19ifree978307200.0,0,1
801.105,832.36,873.484,807.685,1,1,1,1,stas19ifree978307200.0,0,1
906.384,838.94,871.839,799.46,1,1,1,1,stas19ifree978307200.0,0,1
932.703,843.874,870.194,838.94,1,1,1,1,stas19ifree978307200.0,0,1
827.425,838.94,871.839,809.33,1,1,1,1,stas19ifree978307200.0,0,1
774.785,840.584,875.129,751.756,1,1,1,1,stas19ifree978307200.0,0,1
827.425,840.584,866.904,758.335,1,1,1,1,stas19ifree978307200.0,0,1
880.064,840.584,866.904,840.584,1,1,1,1,stas19ifree978307200.0,0,1
827.425,834.005,881.709,807.685,1,1,1,1,stas19ifree978307200.0,0,1
774.785,832.36,886.644,792.88,1,1,1,1,stas19ifree978307200.0,0,1
774.785,840.584,861.969,807.685,1,1,1,1,stas19ifree978307200.0,0,1
880.064,840.584,853.744,817.555,1,1,1,1,stas19ifree978307200.0,0,1
880.064,838.94,863.614,843.874,1,1,1,1,stas19ifree978307200.0,0,1
722.146,843.874,861.969,810.975,1,1,1,1,stas19ifree978307200.0,0,1
722.146,829.07,884.999,766.56,1,1,1,1,stas19ifree978307200.0,0,1
827.425,835.65,861.969,753.401,1,1,1,1,stas19ifree978307200.0,0,1
880.064,832.36,861.969,779.72,1,1,1,1,stas19ifree978307200.0,0,1
827.425,830.715,881.709,748.466,1,1,1,1,stas19ifree978307200.0,0,1
722.146,830.715,876.774,733.661,1,1,1,1,stas19ifree978307200.0,0,1
774.785,830.715,853.744,730.371,1,1,1,1,stas19ifree978307200.0,0,1
932.703,832.36,845.519,766.56,1,1,1,1,stas19ifree978307200.0,0,1
932.703,830.715,866.904,853.744,1,1,1,1,stas19ifree978307200.0,0,1
827.425,822.49,916.254,773.14,1,1,1,1,stas19ifree978307200.0,0,1
827.425,830.715,884.999,838.94,1,1,1,1,stas19ifree978307200.0,0,1
932.703,834.005,863.614,883.354,1,1,1,1,stas19ifree978307200.0,0,1
932.703,834.005,857.034,855.389,1,1,1,1,stas19ifree978307200.0,0,1
880.064,832.36,865.259,899.804,1,1,1,1,stas19ifree978307200.0,0,1
827.425,832.36,880.064,855.389,1,1,1,1,stas19ifree978307200.0,0,1
880.064,834.005,875.129,878.419,1,1,1,1,stas19ifree978307200.0,0,1
932.703,837.295,860.324,893.224,1,1,1,1,stas19ifree978307200.0,0,1
932.703,838.94,852.099,901.449,1,1,1,1,stas19ifree978307200.0,0,1
827.425,825.78,875.129,873.484,1,1,1,1,stas19ifree978307200.0,0,1
827.425,830.715,873.484,873.484,1,1,1,1,stas19ifree978307200.0,0,1
880.064,834.005,861.969,911.319,1,1,1,1,stas19ifree978307200.0,0,1
880.064,837.295,871.839,927.768,1,1,1,1,stas19ifree978307200.0,0,1
827.425,837.295,866.904,896.514,1,1,1,1,stas19ifree978307200.0,0,1
