el1,el2,el3,el4,quality1,quality2,quality3,quality4,name,imageID,imageSTEP
863.6139999999999,812.62,847.164,891.579,1,1,1,1,sergey978307200.0,0,1
865.2589999999999,819.2,842.2289999999999,883.3539999999999,1,1,1,1,sergey978307200.0,0,1
847.164,815.91,861.9689999999999,848.809,1,1,1,1,sergey978307200.0,0,1
840.584,812.62,871.8389999999999,840.584,1,1,1,1,sergey978307200.0,0,1
858.679,814.265,873.4839999999999,860.324,1,1,1,1,sergey978307200.0,0,1
866.904,815.91,840.584,870.194,1,1,1,1,sergey978307200.0,0,1
855.3889999999999,817.555,838.94,873.4839999999999,1,1,1,1,sergey978307200.0,0,1
837.295,815.91,866.904,835.65,1,1,1,1,sergey978307200.0,0,1
840.584,815.91,861.9689999999999,848.809,1,1,1,1,sergey978307200.0,0,1
861.9689999999999,824.135,883.3539999999999,866.904,1,1,1,1,sergey978307200.0,0,1
852.0989999999999,820.845,865.2589999999999,861.9689999999999,1,1,1,1,sergey978307200.0,0,1
847.164,817.555,853.7439999999999,860.324,1,1,1,1,sergey978307200.0,0,1
853.7439999999999,817.555,865.2589999999999,853.7439999999999,1,1,1,1,sergey978307200.0,0,1
865.2589999999999,815.91,866.904,865.2589999999999,1,1,1,1,sergey978307200.0,0,1
880.064,819.2,865.2589999999999,880.064,1,1,1,1,sergey978307200.0,0,1
868.549,817.555,870.194,878.419,1,1,1,1,sergey978307200.0,0,1
850.454,812.62,865.2589999999999,861.9689999999999,1,1,1,1,sergey978307200.0,0,1
870.194,814.265,855.3889999999999,883.3539999999999,1,1,1,1,sergey978307200.0,0,1
876.7739999999999,815.91,860.324,884.9989999999999,1,1,1,1,sergey978307200.0,0,1
868.549,815.91,863.6139999999999,863.6139999999999,1,1,1,1,sergey978307200.0,0,1
860.324,809.33,868.549,858.679,1,1,1,1,sergey978307200.0,0,1
845.5189999999999,807.685,863.6139999999999,843.8739999999999,1,1,1,1,sergey978307200.0,0,1
855.3889999999999,810.975,860.324,863.6139999999999,1,1,1,1,sergey978307200.0,0,1
858.679,807.685,861.9689999999999,873.4839999999999,1,1,1,1,sergey978307200.0,0,1
847.164,814.265,860.324,855.3889999999999,1,1,1,1,sergey978307200.0,0,1
837.295,817.555,857.034,853.7439999999999,1,1,1,1,sergey978307200.0,0,1
857.034,817.555,845.5189999999999,857.034,1,1,1,1,sergey978307200.0,0,1
865.2589999999999,815.91,843.8739999999999,861.9689999999999,1,1,1,1,sergey978307200.0,0,1
865.2589999999999,817.555,861.9689999999999,860.324,1,1,1,1,sergey978307200.0,0,1
838.94,810.975,868.549,858.679,1,1,1,1,sergey978307200.0,0,1
840.584,809.33,866.904,857.034,1,1,1,1,sergey978307200.0,0,1
865.2589999999999,815.91,861.9689999999999,868.549,1,1,1,1,sergey978307200.0,0,1
852.0989999999999,810.975,858.679,853.7439999999999,1,1,1,1,sergey978307200.0,0,1
848.809,812.62,860.324,843.8739999999999,1,1,1,1,sergey978307200.0,0,1
840.584,815.91,861.9689999999999,838.94,1,1,1,1,sergey978307200.0,0,1
842.2289999999999,807.685,861.9689999999999,853.7439999999999,1,1,1,1,sergey978307200.0,0,1
850.454,809.33,858.679,865.2589999999999,1,1,1,1,sergey978307200.0,0,1
860.324,815.91,857.034,866.904,1,1,1,1,sergey978307200.0,0,1
837.295,815.91,861.9689999999999,858.679,1,1,1,1,sergey978307200.0,0,1
850.454,810.975,857.034,858.679,1,1,1,1,sergey978307200.0,0,1
870.194,814.265,852.0989999999999,870.194,1,1,1,1,sergey978307200.0,0,1
852.0989999999999,812.62,850.454,868.549,1,1,1,1,sergey978307200.0,0,1
832.36,807.685,863.6139999999999,857.034,1,1,1,1,sergey978307200.0,0,1
837.295,814.265,861.9689999999999,853.7439999999999,1,1,1,1,sergey978307200.0,0,1
847.164,810.975,861.9689999999999,871.8389999999999,1,1,1,1,sergey978307200.0,0,1
848.809,815.91,858.679,855.3889999999999,1,1,1,1,sergey978307200.0,0,1
840.584,815.91,847.164,853.7439999999999,1,1,1,1,sergey978307200.0,0,1
825.78,817.555,850.454,837.295,1,1,1,1,sergey978307200.0,0,1
840.584,810.975,855.3889999999999,837.295,1,1,1,1,sergey978307200.0,0,1
857.034,809.33,853.7439999999999,870.194,1,1,1,1,sergey978307200.0,0,1
848.809,819.2,850.454,863.6139999999999,1,1,1,1,sergey978307200.0,0,1
852.0989999999999,820.845,853.7439999999999,860.324,1,1,1,1,sergey978307200.0,0,1
832.36,817.555,866.904,845.5189999999999,1,1,1,1,sergey978307200.0,0,1
848.809,819.2,865.2589999999999,852.0989999999999,1,1,1,1,sergey978307200.0,0,1
858.679,812.62,866.904,863.6139999999999,1,1,1,1,sergey978307200.0,0,1
834.005,810.975,866.904,852.0989999999999,1,1,1,1,sergey978307200.0,0,1
832.36,814.265,861.9689999999999,835.65,1,1,1,1,sergey978307200.0,0,1
852.0989999999999,810.975,863.6139999999999,855.3889999999999,1,1,1,1,sergey978307200.0,0,1
860.324,812.62,863.6139999999999,873.4839999999999,1,1,1,1,sergey978307200.0,0,1
852.0989999999999,812.62,861.9689999999999,863.6139999999999,1,1,1,1,sergey978307200.0,0,1
845.5189999999999,809.33,861.9689999999999,853.7439999999999,1,1,1,1,sergey978307200.0,0,1
843.8739999999999,810.975,858.679,852.0989999999999,1,1,1,1,sergey978307200.0,0,1
861.9689999999999,820.845,855.3889999999999,876.7739999999999,1,1,1,1,sergey978307200.0,0,1
861.9689999999999,814.265,865.2589999999999,873.4839999999999,1,1,1,1,sergey978307200.0,0,1
840.584,814.265,860.324,855.3889999999999,1,1,1,1,sergey978307200.0,0,1
829.07,804.395,858.679,847.164,1,1,1,1,sergey978307200.0,0,1
852.0989999999999,806.04,845.5189999999999,865.2589999999999,1,1,1,1,sergey978307200.0,0,1
865.2589999999999,814.265,855.3889999999999,880.064,1,1,1,1,sergey978307200.0,0,1
842.2289999999999,806.04,861.9689999999999,857.034,1,1,1,1,sergey978307200.0,0,1
822.49,809.33,863.6139999999999,837.295,1,1,1,1,sergey978307200.0,0,1
822.49,809.33,855.3889999999999,842.2289999999999,1,1,1,1,sergey978307200.0,0,1
