
970.538,838.94,861.969,898.159,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
917.899,835.65,857.034,843.874,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
917.899,834.005,860.324,852.099,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
970.538,832.36,870.194,901.449,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
970.538,840.584,876.774,901.449,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
865.259,829.07,853.744,866.904,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
865.259,827.425,855.389,848.809,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
917.899,832.36,870.194,876.774,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
917.899,838.94,876.774,912.964,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
865.259,832.36,852.099,893.224,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
812.62,832.36,853.744,845.519,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
865.259,829.07,857.034,853.744,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
917.899,825.78,861.969,919.544,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
865.259,832.36,866.904,901.449,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
812.62,827.425,848.809,857.034,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
812.62,829.07,853.744,852.099,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
970.538,837.295,870.194,889.934,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
1023.18,837.295,866.904,911.319,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
917.899,840.584,863.614,876.774,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
917.899,834.005,855.389,832.36,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
970.538,835.65,870.194,852.099,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
1023.18,832.36,871.839,908.029,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
970.538,827.425,855.389,903.094,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
917.899,827.425,853.744,850.454,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
917.899,835.65,865.259,850.454,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
1023.18,843.874,876.774,891.579,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
1023.18,845.519,871.839,906.384,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
917.899,840.584,857.034,865.259,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
917.899,829.07,843.874,843.874,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
970.538,834.005,870.194,870.194,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
970.538,832.36,865.259,909.674,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
917.899,834.005,861.969,884.999,1,1,1,1,nastyasok_23.05.17978307200.0,0,1
